"","Host.Id","Host.Since","Name","Neighbourhood","Property.Type","Review.Scores.Rating..bin.","Room.Type","Zipcode","Beds","Number.of.Records","Number.Of.Reviews","Price","Review.Scores.Rating"
"29412",38678875,"7/16/2015","1 room available for in midtown NYC","Manhattan","Apartment",90,"Private room",10022,1,1,2,"70",90
"29413",38699335,"7/16/2015","Furnished Columbia Apartment","Manhattan","Apartment",NA,"Private room",10025,1,1,0,"65",NA
"29414",38700962,"7/16/2015","HARLEM NYC TRANQUIL RETREAT BED&BF","Manhattan","Apartment",100,"Private room",10037,1,1,1,"90",100
"29415",38788236,"7/17/2015","Charming Williamsburg 1 Bedroom","Brooklyn","Apartment",90,"Entire home/apt",11206,1,1,2,"145",90
"29416",38761688,"7/17/2015","Beautiful 2 bedroom Apartment","Brooklyn","Apartment",NA,"Entire home/apt",11211,2,1,1,"200",NA
"29417",38757107,"7/17/2015","~Sunny quiet apartment in Brooklyn~","Brooklyn","Apartment",NA,"Entire home/apt",11221,1,1,0,"100",NA
"29418",2073942,"7/17/2015","Charming Studio in Prospect Heights","Brooklyn","Apartment",NA,"Entire home/apt",11238,1,1,0,"150",NA
"29419",38755108,"7/17/2015","whole floor up to 9 with 5 beds 4rm","Brooklyn","House",80,"Entire home/apt",11204,5,1,1,"288",80
"29420",38755108,"7/17/2015","Whole floor Up to 9 with 5 beds 5rm","Brooklyn","House",NA,"Entire home/apt",11220,5,1,0,"260",NA
"29421",38715328,"7/17/2015","Bright Cozy Studio","Manhattan","Apartment",NA,"Entire home/apt",10001,2,1,0,"220",NA
"29422",38715328,"7/17/2015","Cute Broadway Studio","Manhattan","Apartment",NA,"Entire home/apt",10001,2,1,0,"280",NA
"29423",38747446,"7/17/2015","Bohemian 2 Bedroom in the EV","Manhattan","Apartment",90,"Entire home/apt",10003,2,1,2,"160",90
"29424",38796373,"7/17/2015","Manhattan Club sleeps 4","Manhattan","Apartment",NA,"Entire home/apt",10019,2,1,0,"386",NA
"29425",38791434,"7/17/2015","Colorful Apartment Upper West Side","Manhattan","Apartment",NA,"Entire home/apt",10025,1,1,0,"60",NA
"29426",38759306,"7/17/2015","Fancy upper east side digs","Manhattan","Apartment",NA,"Entire home/apt",10028,3,1,0,"299",NA
"29427",38780942,"7/17/2015","Modern Views From the Top","Queens","Apartment",NA,"Entire home/apt",11434,1,1,0,"99",NA
"29428",38757806,"7/17/2015","Complete Studio, 10 min from JFK","Queens","House",100,"Entire home/apt",11414,1,1,3,"75",100
"29429",38759330,"7/17/2015","Room in the heart of Williamsburg!","Brooklyn","Apartment",NA,"Private room",11211,1,1,0,"35",NA
"29430",38762262,"7/17/2015","boho nest furnished bright & fresh","Brooklyn","Apartment",100,"Private room",11213,1,1,3,"43",100
"29431",38757148,"7/17/2015","Bedroom in 2 FloorApt w backyard","Brooklyn","Apartment",NA,"Private room",11216,1,1,0,"70",NA
"29432",38757148,"7/17/2015","Small Room for Rent in Large Duplex","Brooklyn","Apartment",100,"Private room",11216,1,1,1,"50",100
"29433",38762857,"7/17/2015","Sunny room, private bath, backyard!","Brooklyn","Apartment",NA,"Private room",11235,1,1,0,"67",NA
"29434",38770763,"7/17/2015","Private Bedroom Close to DeKaulb L","Brooklyn","Apartment",NA,"Private room",11237,1,1,0,"40",NA
"29435",38755108,"7/17/2015","1 room up to 2 guest @ brooklyn B2","Brooklyn","House",100,"Private room",11204,1,1,2,"60",100
"29436",38755108,"7/17/2015","4 people w/ 2rooms in brooklyn B12","Brooklyn","House",80,"Private room",11204,2,1,1,"120",80
"29437",38755108,"7/17/2015","I room up to 3 ppl @ bensenhurst A4","Brooklyn","House",NA,"Private room",11204,NA,1,0,"90",NA
"29438",38755108,"7/17/2015","privateroom @ bensonhurst  B1","Brooklyn","House",NA,"Private room",11204,1,1,0,"60",NA
"29439",38755108,"7/17/2015","UP TO 2 PPL WITH 1 ROOM @BK A1","Brooklyn","House",NA,"Private room",11204,1,1,0,"60",NA
"29440",38755108,"7/17/2015","up to 6 guest with 3 private rooms","Brooklyn","House",NA,"Private room",11204,3,1,0,"180",NA
"29441",38759129,"7/17/2015","Beaver Room - w Free B/Fast","Brooklyn","Loft",100,"Private room",11206,1,1,2,"85",100
"29442",38767720,"7/17/2015","Cozy Room in the LOWER EAST SIDE!","Manhattan","Apartment",NA,"Private room",10002,1,1,0,"97",NA
"29443",38747446,"7/17/2015","Private room in Bohemian EV Apt","Manhattan","Apartment",NA,"Private room",10003,1,1,0,"75",NA
"29444",38793847,"7/17/2015","Private room in exciting NYC apt","Manhattan","Apartment",NA,"Private room",10031,1,1,0,"75",NA
"29445",38769275,"7/17/2015","Our guest-room at our apartment!","Manhattan","Apartment",40,"Private room",10128,3,1,1,"64",40
"29446",38741040,"7/17/2015","One bedroom available in Astoria","Queens","Apartment",NA,"Private room",11101,1,1,0,"40",NA
"29447",38744627,"7/17/2015","No.6 super cozy bed next to G Train","Brooklyn","Apartment",NA,"Shared room",11205,1,1,0,"68",NA
"29448",38759129,"7/17/2015","Bogart Bunk - w Free B/Fast","Brooklyn","Loft",NA,"Shared room",11206,1,1,0,"45",NA
"29449",38759129,"7/17/2015","Central Bunk - w Free B/Fast","Brooklyn","Loft",NA,"Shared room",11206,1,1,0,"45",NA
"29450",38759129,"7/17/2015","Jefferson Bunk - w Free B/Fast","Brooklyn","Loft",100,"Shared room",11206,1,1,1,"45",100
"29451",38759129,"7/17/2015","Moore Bunk - w Free B/Fast","Brooklyn","Loft",NA,"Shared room",11206,1,1,0,"45",NA
"29452",38759129,"7/17/2015","Seigal Bunk","Brooklyn","Loft",100,"Shared room",11206,1,1,2,"39",100
"29453",38759129,"7/17/2015","Stagg Bunk","Brooklyn","Loft",90,"Shared room",11206,4,1,4,"39",90
"29454",38759129,"7/17/2015","Troutman Bunk","Brooklyn","Loft",100,"Shared room",11206,1,1,1,"39",100
"29455",38759129,"7/17/2015","Varet Bunk","Brooklyn","Loft",NA,"Shared room",11206,1,1,0,"39",NA
"29456",38832294,"7/18/2015","Sunny apartment overlooking park","Brooklyn","Apartment",90,"Entire home/apt",11213,1,1,2,"65",90
"29457",38850307,"7/18/2015","Luxury Modern Brownstone Full Apt","Brooklyn","Apartment",100,"Entire home/apt",11216,2,1,2,"125",100
"29458",38862522,"7/18/2015","Spacious 3 bedroom 2 bathroom suite","Brooklyn","Apartment",95,"Entire home/apt",11221,6,1,4,"272",95
"29459",38854217,"7/18/2015","Charming two bedroom on the park","Brooklyn","Apartment",95,"Entire home/apt",11225,3,1,4,"135",95
"29460",38857566,"7/18/2015","Prime location Chelsea/Flatiron Apt","Manhattan","Apartment",NA,"Entire home/apt",10011,2,1,0,"350",NA
"29461",38865649,"7/18/2015","Comfortable open 1 bdrm SW Chelsea.","Manhattan","Apartment",NA,"Entire home/apt",10011,2,1,0,"180",NA
"29462",38876106,"7/18/2015","Newly Renovated 2-Bedroom","Manhattan","Apartment",NA,"Entire home/apt",10016,2,1,0,"195",NA
"29463",38831611,"7/18/2015","Huge Apt on Central Park&5th Ave","Manhattan","Apartment",100,"Entire home/apt",10019,3,1,1,"250",100
"29464",38866485,"7/18/2015","Spacious August sublet","Manhattan","Apartment",100,"Entire home/apt",10040,2,1,1,"60",100
"29465",38859347,"7/18/2015","Four story townhouse in Chelsea","Manhattan","House",NA,"Entire home/apt",10011,3,1,0,"700",NA
"29466",38832294,"7/18/2015","Sunny room overlooking park","Brooklyn","Apartment",100,"Private room",11213,1,1,3,"42",100
"29467",38864632,"7/18/2015","Sun drenched South Slope 2 Bed Apt","Brooklyn","Apartment",NA,"Private room",11215,2,1,0,"85",NA
"29468",38854361,"7/18/2015","Cozy Room with Private Terrace","Brooklyn","Apartment",90,"Private room",11221,1,1,2,"60",90
"29469",38859207,"7/18/2015","Cozzy Room in East village","Manhattan","Apartment",100,"Private room",10009,1,1,1,"70",100
"29470",38857566,"7/18/2015","Prime location Chelsea/Flatiron RM","Manhattan","Apartment",NA,"Private room",10011,1,1,0,"150",NA
"29471",38827405,"7/18/2015","French charm at Château Village","Manhattan","Apartment",100,"Private room",10012,1,1,1,"125",100
"29472",38859347,"7/18/2015","Private Floor in Chelsea Townhouse","Manhattan","House",100,"Private room",10011,1,1,2,"199",100
"29473",38840706,"7/18/2015","Spacious Private Room w/View-Queens","Queens","Apartment",NA,"Private room",11354,1,1,0,"79",NA
"29474",38866522,"7/18/2015","COZY Room in the heart of Queens","Queens","Townhouse",100,"Private room",11366,1,1,1,"45",100
"29475",38866522,"7/18/2015","HUGE STUDIO Basement Room in Queens","Queens","Townhouse",80,"Private room",11366,1,1,1,"50",80
"29476",38902136,"7/19/2015","Sunny, family-friendly with parking","Brooklyn","Apartment",95,"Entire home/apt",11215,2,1,9,"118",98
"29477",38948315,"7/19/2015","Patricia's Place near Williamsburg","Brooklyn","Apartment",100,"Entire home/apt",11221,2,1,3,"130",100
"29478",38944488,"7/19/2015","Carroll Gardens Gem!","Brooklyn","Apartment",NA,"Entire home/apt",11231,1,1,0,"205",NA
"29479",38941854,"7/19/2015","Beautiful Brooklyn Brownstone","Brooklyn","Apartment",NA,"Entire home/apt",11233,2,1,0,"150",NA
"29480",38964485,"7/19/2015","Brownstone Garden Apartment","Brooklyn","House",100,"Entire home/apt",11233,2,1,2,"120",100
"29481",38971306,"7/19/2015","Heart of East Village 8/12-9/2","Manhattan","Apartment",NA,"Entire home/apt",10003,1,1,0,"165",NA
"29482",38964159,"7/19/2015","Quiet 1 Bedroom East Village Living","Manhattan","Apartment",NA,"Entire home/apt",10009,2,1,0,"145",NA
"29483",38918697,"7/19/2015","Lovely Studio Apt in Flatiron","Manhattan","Apartment",NA,"Entire home/apt",10010,2,1,0,"225",NA
"29484",38965185,"7/19/2015","cute little studio for 4","Manhattan","Apartment",80,"Entire home/apt",10010,1,1,1,"190",80
"29485",38943127,"7/19/2015","Steps Away From Grand Central","Manhattan","Apartment",NA,"Entire home/apt",10016,2,1,0,"199",NA
